ID,Тип,Артикул,Имя,Опубликован,рекомендуемый?,"Видимость в каталоге","Краткое описание",Описание,"Дата начала действия продажной цены","Дата окончания действия продажной цены","Статус налога","Налоговый класс","В наличии?",Запасы,"Величина малых запасов","Возможен ли предзаказ?","Продано индивидуально?","Вес (kg)","Длина (mm)","Ширина (mm)","Высота (mm)","Разрешить отзывы от клиентов?","Примечание к покупке","Цена распродажи","Базовая цена",Категории,Метки,"Класс доставки",Изображения,"Лимит загрузок","Число дней до просроченной загрузки",Родительский,"Сгруппированные товары",Апсейл,Кросселы,"Внешний URL","Текст кнопки",Позиция,"Имя атрибута 1","Значение(-я) аттрибута(-ов) 1","Видимость атрибута 1","Глобальный атрибут 1","Имя атрибута 2","Значение(-я) аттрибута(-ов) 2","Видимость атрибута 2","Глобальный атрибут 2","Имя атрибута 3","Значение(-я) аттрибута(-ов) 3","Видимость атрибута 3","Глобальный атрибут 3","Имя атрибута 4","Значение(-я) аттрибута(-ов) 4","Видимость атрибута 4","Глобальный атрибут 4","Имя атрибута 5","Значение(-я) аттрибута(-ов) 5","Видимость атрибута 5","Глобальный атрибут 5","Мета: number-meters-packing","Мета: _number-meters-packing","Мета: price-packing","Мета: _price-packing"
773,simple,D4572,"Kronopol Platinium Zodiak D4572 Oak Libra",1,0,visible,,"Kronopol Platinium Zodiak D4572 Oak Libra",,,taxable,,1,,,0,0,17,1380,193,10,1,,,2926,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Zodiak_4572_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Zodiak_4572_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Zodiak_4572_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Zodiak_4572_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Zodiak Platinium",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",7,1,0,1.864,field_60d08a32d849c,1570,field_60f553cc93d58
778,simple,D4585,"Kronopol Aurum Fiori Aqua Zero D4585 Oak Daisy",1,0,visible,,"Kronopol Aurum Fiori Aqua Zero D4585 Oak Daisy",,,taxable,,1,,,0,0,16,1380,242,10,1,,,3674,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Flori_4585_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4585_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4585_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4585_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Fiori Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.670,field_60d08a32d849c,2200,field_60f553cc93d58
783,simple,D4586,"Kronopol Aurum Fiori Aqua Zero D4586 Дуб Орхидея (Oak Orchidea)",1,0,visible,,"Kronopol Aurum Fiori Aqua Zero D4586 Дуб Орхидея (Oak Orchidea)",,,taxable,,1,,,0,0,16,1380,242,10,1,,,3674,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Flori_4586_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4586_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4586_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4586_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Fiori Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.670,field_60d08a32d849c,2200,field_60f553cc93d58
788,simple,D4587,"Kronopol Aurum Fiori Aqua Zero D4587 Oak Tulip",1,0,visible,,"Kronopol Aurum Fiori Aqua Zero D4587 Oak Tulip",,,taxable,,1,,,0,0,16,1380,242,10,1,,,3674,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Flori_4587_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4587_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4587_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4587_4-1.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Fiori Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.670,field_60d08a32d849c,2200,field_60f553cc93d58
794,simple,D4588,"Kronopol Aurum Fiori Aqua Zero D4588 Oak Sunflower",1,0,visible,,"Kronopol Aurum Fiori Aqua Zero D4588 Oak Sunflower",,,taxable,,1,,,0,0,16,1380,242,10,1,,,3674,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Flori_4588_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4588_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4588_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4588_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Fiori Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.670,field_60d08a32d849c,2200,field_60f553cc93d58
799,simple,D4589,"Kronopol Aurum Fiori Aqua Zero D4589 Oak Dalia",1,0,visible,,"Kronopol Aurum Fiori Aqua Zero D4589 Oak Dalia",,,taxable,,1,,,0,0,16,1380,242,10,1,,,3674,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Flori_4589_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4589_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4589_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4589_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Fiori Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.670,field_60d08a32d849c,2200,field_60f553cc93d58
804,simple,D4590,"Kronopol Aurum Fiori Aqua Zero D4590 Oak Iris",1,0,visible,,"Kronopol Aurum Fiori Aqua Zero D4590 Oak Iris",,,taxable,,1,,,0,0,16,1380,242,10,1,,,3674,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Flori_4590_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4590_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4590_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Flori_4590_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Fiori Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Количество в уп-ке, шт",5,1,0,,,,,1.670,field_60d08a32d849c,2200,field_60f553cc93d58
810,simple,D4526,"Kronopol Aurum Symfonia Aqua Zero D4526 Дуб Ларго (Oak Largo)",1,0,visible,,"Kronopol Aurum Symfonia Aqua Zero D4526 Дуб Ларго (Oak Largo)",,,taxable,,1,,,0,0,14,1380,191,12,1,,,3031,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4526.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4526-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4526-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4526-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Symfonia Aurum Aqua Zero",1,1,Толщина,12мм,1,1,"Страна производства","Страна производства",1,0,"Количество в уп-ке, шт",5,1,0,1.318,field_60d08a32d849c,2300,field_60f553cc93d58
815,simple,D4527,"Kronopol Aurum Symfonia Aqua Zero D4527 Дуб Виво (Oak Vivo)",1,0,visible,,"Kronopol Aurum Symfonia Aqua Zero D4527 Дуб Виво (Oak Vivo)",,,taxable,,1,,,0,0,14,1380,191,12,1,,,3031,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4527.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4527-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4527-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4527-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Symfonia Aurum Aqua Zero",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.318,field_60d08a32d849c,2300,field_60f553cc93d58
820,simple,D4528,"Kronopol Aurum Symfonia Aqua Zero D4528 Дуб Легато (Oak Legato)",1,0,visible,,"Kronopol Aurum Symfonia Aqua Zero D4528 Дуб Легато (Oak Legato)",,,taxable,,1,,,0,0,14,1380,191,12,1,,,3031,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4528.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4528-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4528-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4528-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Symfonia Aurum Aqua Zero",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество штук в уп",5,1,0,1.318,field_60d08a32d849c,2300,field_60f553cc93d58
825,simple,D4529,"Kronopol Aurum Symfonia Aqua Zero D4529 Дуб Соло (Oak Solo)",1,0,visible,,"Kronopol Aurum Symfonia Aqua Zero D4529 Дуб Соло (Oak Solo)",,,taxable,,1,,,0,0,14,1380,191,12,1,,,3031,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4529.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4529-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4529-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4529-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Symfonia Aurum Aqua Zero",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.318,field_60d08a32d849c,2300,field_60f553cc93d58
830,simple,D4530,"Kronopol Aurum Symfonia Aqua Zero D4530 Дуб Престо (Oak Presto)",1,0,visible,,"Kronopol Aurum Symfonia Aqua Zero D4530 Дуб Престо (Oak Presto)",,,taxable,,1,,,0,0,14,1380,191,12,1,,,3031,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4530.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4530-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4530-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4530-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Symfonia Aurum Aqua Zero",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.318,field_60d08a32d849c,2300,field_60f553cc93d58
836,simple,D4531,"Kronopol Aurum Symfonia Aqua Zero D4531 Дуб Соната (Oak Sonata)",1,0,visible,,"Kronopol Aurum Symfonia Aqua Zero D4531 Дуб Соната (Oak Sonata)",,,taxable,,1,,,0,0,14,1380,191,12,1,,,3031,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4531.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4531-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4531-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SYMFONIA-_AURUM_4531-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Symfonia Aurum Aqua Zero",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.318,field_60d08a32d849c,2300,field_60f553cc93d58
842,simple,D3332,"Kronopol Aurum Sound D3332 Дуб Soul",1,0,visible,,"Kronopol Aurum Sound D3332 Дуб Soul",,,taxable,,1,,,0,0,14,1375,188,12,1,,,2392,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3332.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3332-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3332-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3332-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Sound Aurum",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.293,field_60d08a32d849c,1850,field_60f553cc93d58
847,simple,,"Плинтус МДФ Kronopol D3332 (2500*85*16)",1,0,visible,,"Плинтус МДФ Kronopol D3332 (2500*85*16)",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3332-4.png,,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
849,simple,3342,"Kronopol Aurum Sound 3342 Орех Блюз (Blues Chestnut)",1,0,visible,,"Kronopol Aurum Sound 3342 Орех Блюз (Blues Chestnut)",,,taxable,,1,,,0,0,14,1375,188,12,1,,,2392,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3342.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3342-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3342-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3342-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Sound Aurum",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.293,field_60d08a32d849c,1850,field_60f553cc93d58
854,simple,D3342,"Плинтус МДФ Kronopol D3342 (2500*85*16)",1,0,visible,,"Плинтус МДФ Kronopol D3342 (2500*85*16)",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3342-4.png,,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
855,simple,,"Kronopol Aurum Sound D3883 Дуб Пиано (Oak Piano)",1,0,visible,,"Kronopol Aurum Sound D3883 Дуб Пиано (Oak Piano)",,,taxable,,1,,,0,0,14,1375,188,12,1,,,2392,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3883.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3883-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3883-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3883-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Sound Aurum",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.293,field_60d08a32d849c,1850,field_60f553cc93d58
860,simple,D3885,"Kronopol Aurum Sound D3885 Дуб Фадо (Oak Fado)",1,0,visible,,"Kronopol Aurum Sound D3885 Дуб Фадо (Oak Fado)",,,taxable,,1,,,0,0,14,1375,188,12,1,,,2392,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3885.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3885-2.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3885-3.png, https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3885-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Sound Aurum",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",5,1,0,1.293,field_60d08a32d849c,1850,field_60f553cc93d58
865,simple,,"Плинтус МДФ Kronopol D3885 (2500*85*16)",1,0,visible,,"Плинтус МДФ Kronopol D3885 (2500*85*16)",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,https://kronopol.pro/wp-content/uploads/2021/08/SOUND-_AURUM_3885-4.png,,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
866,simple,D3728,"Kronopol Aurum Infinity Aqua Zero D3728 Дуб Мун (Oak Moon)",1,0,visible,,"Kronopol Aurum Infinity Aqua Zero D3728 Дуб Мун (Oak Moon)",,,taxable,,1,,,0,0,17,2025,242,10,1,,,4704,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_3728_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_3728_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_3728_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_3728_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Infinity Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",4,1,0,1.960,field_60d08a32d849c,2400,field_60f553cc93d58
872,simple,,"Плинтус МДФ Kronopol D3487 (2500*85*16)D3728",1,0,visible,,"Плинтус МДФ Kronopol D3487 (2500*85*16) Подходит для Kronopol D3728",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,"https://kronopol.pro/wp-content/uploads/2021/08/AURUM_SENSO_3487-3.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_3728_3.png",,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
873,simple,D4591,"Kronopol Aurum Infinity Aqua Zero D4591 Дуб Горизонт (Oak Horizon)",1,0,visible,,"Kronopol Aurum Infinity Aqua Zero D4591 Дуб Горизонт (Oak Horizon)",,,taxable,,1,,,0,0,17,2025,242,10,1,,,4704,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4591_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4591_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4591_3-1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4591_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Infinity Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",4,1,0,1.960,field_60d08a32d849c,2400,field_60f553cc93d58
879,simple,D4592,"Kronopol Aurum Infinity Aqua Zero D4592 Дуб Гэлакси (Oak Galaxy)",1,0,visible,,"Kronopol Aurum Infinity Aqua Zero D4592 Дуб Гэлакси (Oak Galaxy)",,,taxable,,1,,,0,0,17,2025,242,10,1,,,4704,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4592_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4592_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4592_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4592_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Infinity Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",4,1,0,1.960,field_60d08a32d849c,2400,field_60f553cc93d58
885,simple,,"Плинтус МДФ Kronopol D3481(2500*85*16)D4592",1,0,visible,,"Плинтус МДФ Kronopol D3481(2500*85*16) Подходит для Kronopol D4592",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,"https://kronopol.pro/wp-content/uploads/2021/08/AURUM_SENSO_3481-4.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4592_3.png",,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
886,simple,D4593,"Kronopol Aurum Infinity Aqua Zero D4593 Дуб Сан (Oak Sun)",1,0,visible,,"Kronopol Aurum Infinity Aqua Zero D4593 Дуб Сан (Oak Sun)",,,taxable,,1,,,0,0,17,2025,242,10,1,,,4704,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4593_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4593_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4593_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4593_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Infinity Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",4,1,0,1.960,field_60d08a32d849c,2400,field_60f553cc93d58
891,simple,D2583,"Kronopol Platinium Cuprum D2583 Дуб Асти (Asty Oak)",1,0,visible,,"Kronopol Platinium Cuprum D2583 Дуб Асти (Asty Oak)",,,taxable,,1,,,0,0,14,1380,113,12,1,,,2064,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_2583.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_2583-2.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_2583-3.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_2583-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Cuprum Platinium",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",7,1,0,1.092,field_60d08a32d849c,1890,field_60f553cc93d58
892,simple,D4594,"Kronopol Aurum Infinity Aqua Zero D4594 Дуб Спэйс (Oak Space)",1,0,visible,,"Kronopol Aurum Infinity Aqua Zero D4594 Дуб Спэйс (Oak Space)",,,taxable,,1,,,0,0,17,2025,242,10,1,,,4704,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4594_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4594_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4594_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4594_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Infinity Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",4,1,0,1.960,field_60d08a32d849c,2400,field_60f553cc93d58
897,simple,,"Плинтус МДФ Kronopol D2583 (2500*85*16)",1,0,visible,,"Плинтус МДФ Kronopol D2583 (2500*85*16)",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_2583-4.png,,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
902,simple,D4595,"Kronopol Aurum Infinity Aqua Zero D4595 Дуб Найт (Oak Night)",1,0,visible,,"Kronopol Aurum Infinity Aqua Zero D4595 Дуб Найт (Oak Night)",,,taxable,,1,,,0,0,17,2025,242,10,1,,,4704,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4595_1.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4595_2.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4595_3.png, https://kronopol.pro/wp-content/uploads/2021/08/Infiiti_4595_4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Infinity Aurum Aqua Zero",1,1,Толщина,10мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",4,1,0,1.960,field_60d08a32d849c,2400,field_60f553cc93d58
903,simple,,"Kronopol Platinium Cuprum D3033 Дуб Ливорно (Oak Livorno)",1,0,visible,,"Kronopol Platinium Cuprum D3033 Дуб Ливорно (Oak Livorno)",,,taxable,,1,,,0,0,14,1380,113,12,1,,,2064,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3033.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3033-2.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3033-3.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3033-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Cuprum Platinium",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",7,1,0,1.092,field_60d08a32d849c,1890,field_60f553cc93d58
912,simple,,"Kronopol Platinium Cuprum D3034 Дуб Феррара (Oak Ferrara)",1,0,visible,,"Kronopol Platinium Cuprum D3034 Дуб Феррара (Oak Ferrara)",,,taxable,,1,,,0,0,14,1380,113,12,1,,,2064,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3034.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3034-2.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3034-3.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3034-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Cuprum Platinium",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",7,1,0,1.092,field_60d08a32d849c,1890,field_60f553cc93d58
917,simple,D3104,"Kronopol Platinium Cuprum D3104 Oak Garda (Дуб Гарда)",1,0,visible,,"Kronopol Platinium Cuprum D3104 Oak Garda (Дуб Гарда)",,,taxable,,1,,,0,0,14,1380,113,12,1,,,2064,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3104.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3104-2.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3104-3.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3104-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Cuprum Platinium",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",7,1,0,1.092,field_60d08a32d849c,1890,field_60f553cc93d58
922,simple,,"Плинтус МДФ Kronopol D3104 (2500*85*16)",1,0,visible,,"Плинтус МДФ Kronopol D3104 (2500*85*16)",,,taxable,,1,,,0,0,,2500,85,16,1,,,879,Плинтус,,,https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3104-4.png,,,,,,,,,0,Материал,МДФ,1,1,,,,,,,,,,,,,,,,,2.5,field_60d08a32d849c,351,field_60f553cc93d58
923,simple,D3323,"Kronopol Platinium Cuprum D3323 Дуб Соренто (Oak Sorrento)",1,0,visible,,"Kronopol Platinium Cuprum D3323 Дуб Соренто (Oak Sorrento)",,,taxable,,1,,,0,0,14,1380,113,12,1,,,2064,Ламинат,,,"https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3323.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3323-2.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3323-3.png, https://kronopol.pro/wp-content/uploads/2021/08/CUPRUM-_PLATINIUM_3323-4.png",,,,,,,,,0,Класс,33класс,1,1,Коллекция,"Cuprum Platinium",1,1,Толщина,12мм,1,1,"Страна производства",Польша,1,0,"Количество в уп-ке, шт",7,1,0,1.092,field_60d08a32d849c,1890,field_60f553cc93d58
